ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Source
1883,71,Laki yu liv Hawai'i.,,,Lucky that you live in Hawai'i.',,,
1884,71,smol kid-taim; dauntaun Hilo-said,,,,,,
1885,71,da ril big Rashen gaiz,,,the really big Russian guys',,,
1886,71,Shi chu ril slo.,,,'She was chewing really slowly.',,,
1887,71,"Tu gud, yo poem, bra.",,,"'Your poem is very good, brother.'",,,
1888,71,Enikain fud dis gai hi it.,,,Lit: 'All kinds of food this guy he eats.',,,
1889,71,Wat yu duing? ',,,What are you doing?',,,
1890,71,Yu andastæn mi?,,,'Do you understand me?',,Both positive and negative.,
1891,71,Yu no laik dæt?,,,'Don't you like that?',,Both positive and negative.,
1892,71,yu go dea OR go dea yu.,,,'You go there.',,Before the verb or at the end of the VP.,
1893,4,I left the boat there as she was,,,,,,brown1936[113]
1894,4,an rats an things runnin all over the barn; turn the thing off!,,,,,,
1895,4,me husband and meself were late,,,,,,
1896,4,There's people that turns theirselves inside out,,,,,,brown1936[221]
1897,4,I hurt meself,,,,,,
1898,4,I wouldn demane meself talking to such muck,,,,,,moore1991
1899,4,laughin themselfsick,,,,,,
1900,4,Himself was gone to the herrins,,,,,,moore1991[82]
1901,4,"she was tall, like my own self",,,,,,
1902,4,I've los' me marbles,,,,,,
1903,4,us kids'd play roun the place,,,,,,
1904,4,us gels was near screamin with fright,,,,,,faragher1967[56]
1905,4,Show us them boots!,,,,,,
1906,4,"Come here, you ones! Clear out, you all!",,,,,,moore1991[206]
1907,4,ye'll never get to the westhard of yandher falla,,,you can never get him unawares,,,moore1991[200]
1908,4,"why didn' yer move to the man, yer big toot, yer?",,,,,,faragher1967[24]
1909,4,Is it stitchin and sawin [sewing] ye're callin that?,,,,,,moore1991[201]
1910,4,"There's all manner o' diseases in; ye can get it anywhere, diseases",,,,,,
1911,4,The Lord was keepin' deers on that land,,,,,,
1912,4,"Goin down the harbour with Tom-Billy and them; the sthreet here on Saturday, crowded with the country an town wans an all",,,,,,faragher1967[42]
1913,4,You can't have two Head of Nursings,,,,,,
1914,4,he's lyin in with the faver,,,fever,,,moore1991[9]
1915,4,The nither of us was there,,,neither,,,moore1991[126]
1916,4,I've only the one chile,,,child,,,
1917,4,I hadn' been there I couldn' tell ye the when,,,I could not tell you how long it was since I had been there,,,brown1936[147]
1918,4,"past Ballaugh, and Kirk Michael, and the Ballacraine",,,,,,brown1936[147]
1919,4,The all he got for his pain,,,trouble,,,moore1991[186]
1920,4,D'yer remember them Easthers?,,,,,,faragher1967[42]
1921,4,Jus' to kape [keep] all them cousins in luxury,,,,,,faragher1967[37]
1922,4,it's allus light in yandhar place,,,always; Heaven,,,brown1936[31]
1923,4,"also yonderways, yandharwheres:
 livin' all by meself op yandherways at Mullin y Cleig",,,,,,gill1963[143]
1924,4,"also yonderways, yandharwheres: and gool was'n nothing yandherwheres",,,,,,moore1991[205]
1925,4,This fiddle here is very pleasant,,,,,,brown1936[261]
1926,4,The fella that told me's house is a mansion,,,,,,
1927,4,"and a house at him, maybe ten stories high",,,,,,moore1991[6]
1928,4,theer's a house full o'visitors at me,,,,,,faragher1967[10]
1929,4,in pigsty Johnny Teare there was three fine sows,,,,,,
1930,4,what's more dearer?,,,,,,brown1936[215]
1931,4,more respectablar,,,,,,brown1936[423]
1932,4,it's differenter and differenter the two of them got,,,,,,brown1936[199]
1933,4,The beautifullest and loveliest,,,,,,brown1936[208]
1934,4,One of the most pretty babes you would see,,,,,,
1935,4,They would shout as they waved theer 'Oie-vies',,nights good,goodnights,,Usually only in Manx words used in an English context,faragher1967[38]
1936,4,my own baby bogh(t),,,"poor, a term of endearment",,,faragher1967[22]
1937,4,You're lovin a nice young gel and she's lovin you,,,,,,brown1936[185-186]
1938,4,It's seemin to me,,,,,,brown1936[185-186]
1939,4,The ones that can't say 'saugragh' is sayin 'saudhragh' – more Englified lek,,,,,,moore1991[155]
1940,4,ye're hardly aver hearin now them gud oul names,,,,,,moore1991[7]
1941,4,The cat was sat on the windowsill,,,,,,
1942,4,there's something gone wrong with the machine,,,,,,
1943,4,has he the threshing finished?,,,,,,
1944,4,were you ever at the Royal Show?,,,,,,
1945,4,I've done it years ago,,,,,,
1946,4,he's here forty years,,,,,,
1947,4,it is clane forgot at me,,,I have quite forgotten it,,,moore1991[6]
1948,4,you're come to see me die,,,,,,brown1936[437]
1949,4,I saw the ship [that] brought me home,,,,,,
1950,4,So she catched a hold[ of his arm],,,,,,brown1936[115]
1951,4,her heart is broke,,,,,,brown1936[126]
1952,4,you'd ha' knew,,,,,,brown1936[133]
1953,4,"ould Anthony Lee, that might have knew better",,,,,,brown1936[137]
1954,4,at last a plan come into my head,,,,,,brown1936[127]
1955,4,and me a-shearing on the Lheargy farm,,,,,,brown1936[208]
1956,4,and the cock a crowin',,,,,,brown1936[135]
1957,4,with a nice bit of garden aback them each,,,behind each of them,,,brown1936[109]
1958,4,and me a cuddled up,,,,,,brown1936[135]
1959,4,have ould Higgson rose the rent?,,,,,,brown1936[124]
1960,4,the place where a strong man have gone down,,,,,"When have = full verb, StE concord rule is more likely to be followed than when have = Aux",brown1936[134]
1961,4,"if I was you, and you was me",,,,,,
1962,4,he don't know no more till [than] a pig,,,,,,moore1991[127]
1963,4,he never come,,,,,,
1964,4,"They was all there, but Tommy weren't",,,,,,
1965,4,Then we gets to know the marks and the signs [of the fishing grounds] and we leaves the school,,,,,,brown1936[109]
1966,4,"Now, the beauty of the thing, when childer plays is the terrible wonderful length the days is",,,,,,brown1936[110]
1967,4,there's no fairies in,,,in existence = fairies do not exist,,,moore1991[88]
1968,4,"You were here early, but she were here first",,,,,,
1969,4,"Ould Anthony Lee, that might have knew better",,,,,,brown1936[137]
1970,4,all what he'd do,,,,,,brown1936[122]
1971,4,The oul woman owns the place told me,,,,,,
1972,4,She got them for to come for to len' a han',,,,,,moore1991[64]
1973,4,he looked out the window; we'll see him Friday,,,,,,
1974,4,and Tommy terrible wantin to get it,,,,,,brown1936[327]
1975,4,mad awful she was,,,extremely angry,,,faragher1967[23]
1976,4,My head was workin' uncommon hard,,,,,,brown1936[127]
1977,4,quiet uncommon,,,unusually quiet,,,brown1936
1978,4,"George was larnin with them, an larnin grand",,,,,,brown1936[199]
1979,4,it's Treasure in Heaven ye'll be layin',,,,,,faragher1967[36]
1980,4,"it's getting oul I am, and goin down the lhergy",,,going downhill in life,,,moore1991[108]
1981,4,Jim it was told me,,,,,,brown1936[129]
1982,4,The Pazon [parson] was knowing what was he about,,,,,,
1983,4,no inversion/no auxiliaries in main clause yes/no questions,,,,,,
1984,4,he gives it him,,,,,,
1985,4,Jus you clout him!,,,,,,faragher1967[40]
1986,4,"Come you home, Jinny-May!",,,,,,faragher1967[56]
1987,4,Betsey was all of a twitter like,,,,,,brown1936[121]
1988,6,Me and my mam and dad are going out for a meal,,,,,,
1989,6,As long as they keep theirself to theirself,,,,,,
1990,6,I'll do it meself,,,,,,
1991,6,We mam went to one of those groups,,,,,,
1992,6,Me brother took the opportunity,,,,,,
1993,6,But if we had er us clothes wet,,,,,,
1994,6,Us men'll do it,,,,,,
1995,6,Give it us,,,,,,
1996,6,We can't let yous all in,,,,,,
1997,6,That's when most of them want thee,,,,,,
1998,6,"They went through the houses, the roofs",,,,,,
1999,6,Your wages were four pound fifteen,,,,,,
2000,6,I've got the cold,,,,,,
2001,6,It's across road,,,,,,
2002,6,He were ironmonger,,,,,,
2003,6,She's in the hospital,,,,,,
2004,6,Look at them kids,,,,,,
2005,6,The woman next door's bin fell over,,,,,,
2006,6,That's the most stupidest thing I've heard,,,,,,
2007,6,I'm not liking this very much,,,,,,
2008,6,I was sat at the bus stop for ages,,,,,,
2009,6,There's something gone wrong here,,,,,,
2010,6,He mustn't have got the message,,,,,,
2011,6,That shirt wants washed,,,,,,
2012,6,He catched the ball,,,,,,
2013,6,He run down there dead quick,,,,,,
2014,6,He's broke his leg,,,,,,
2015,6,He swum in the sea,,,,,,
2016,6,Divven't be daft,,,,,,
2017,6,"He done the job, didn't he?",,,,,,
2018,6,"If I was you, I wouldn't stay",,,,,,
2019,6,I never saw none of them,,,,,,
2020,6,He don't like it,,,,,,
2021,6,I never saw none of them,,,,,,
2022,6,"John was there, but Mike weren't",,,,,,
2023,6,You were early and he were late,,,,,,
2024,6,Our young one's mates talks something like you/we visit her mam,,,,,,
2025,6,"This is Louise, that was meant to come",,,,,,
2026,6,The man as was just here,,,,,,
2027,6,That's the boy at did it,,,,,,
2028,6,He was a German what run this shop what I worked for,,,,,,
2029,6,She's the one that's husband got killed,,,,,,
2030,6,An aneurysm which they didn't know how long he'd had it,,,,,,
2031,6,when I get taken off full time which I don't want to be taken on full time there,,,,,,
2032,6,That was for me for to get bread in for the bairns,,,,,,
2033,6,We were glad for to get out,,,,,,
2034,6,It's better than what I thought it would be,,,,,,
2035,6,"I'm not sure about that, but",,,,,,
2036,6,I'll see you Saturday,,,,,,
2037,6,It was total mint,,,,,,
2038,6,Why are you driving so slow?,,,,,,
2039,6,I was thinking what are you doing there,,,,,,
2040,6,Give it me/Give me it,,,,,,
2041,6,How did you do that like?,,,,,,
2042,6,I was like 'Who does she think she is?,,,,,,
2043,13,"Now I could be wrong, don't quote me on that. I could be wrong, but I think it better she [Pouch Cove] stays like she [Pouch Cove] is right now.",,,,,,pc[005]
2044,13,"she wasn't allowed to renew 'im [licence], right?",,,,,,pc[032]
2045,13,"Like, when I was younger me and my dad and mom and my brother and sister used to sit around the bonfire",,,,,,pc[008]
2046,13,"Oh I know, myself and (gap 'first name') used to have to turn it off and we'd be in hysterics laughin'",,,,,,pc[017]
2047,13,Dad's best friend shot hisself,,,,,,pc[014]
2048,13,And they were going to do that theirself,,,,,,munfla[C2873-4]
2049,13,"they said, hisself was doin' all kinds of prancin' and everything on the bridge",,,,,,munfla[C1312]
2050,13,Just cut them for your own self like.,,,,,,pc[027]
2051,13,what they kept for their own selves,,,,,,pc[027]
2052,13,as long as I'm not courtin' he,,,,,,munfla[C1308]
2053,13,"People weren't really into riding, wasn't them?",,,,,,pc[010]
2054,13,"witches, any witches in (gap 'place name') that you guys know or anybody that ye calls witches or?",,,,,,pc[018]
2055,13,"""when yous comes back"" he said",,,,,,halpert1996[#048]
2056,13,"""Father"" he said ""what ye tryin to do?""",,,,,,halpert1996[#023]
2057,13,Don't have that here now.,,,,,,pc[001]
2058,13,Got their wifes an' got in a row with 'em,,,,,,halpert1996[#101]
2059,13,"that's the one (gap 'first name, last name') and them played for.",,,,,"Note: by associative plural we mean a plural form indicating that reference is made to the named referent plus several other people closely associated with him/her (e.g. family, friends or colleagues).",pc[030]
2060,13,when Bert and them started fishin'.,,,,,"Note: by associative plural we mean a plural form indicating that reference is made to the named referent plus several other people closely associated with him/her (e.g. family, friends or colleagues).",pc[018]
2061,13,your father and them must have bonfires.,,,,,"Note: by associative plural we mean a plural form indicating that reference is made to the named referent plus several other people closely associated with him/her (e.g. family, friends or colleagues).",pc[029]
2062,13,I went up there six year,,,,,,pc[004]
2063,13,2 or 3 seals on a rope a couple o' mile,,,,,,pc[004]
2064,13,were you into the sports or?,,,,,,pc[033]
2065,13,I remember havin' the house parties,,,,,,pc[030]
2066,13,they don't know that them black rocks mean slippery,,,,,,pc[002]
2067,13,did you eat them things after?,,,,,,pc[033]
2068,13,I'm loving it.,,,,,,pc[002]
2069,13,they wouldn't know what to be doin',,,,,,munfla[C1310]
2070,13,your family you were tellin' me did (no emphasis) come from Jersey,,,,,,pc[012]
2071,13,same place where the youngsters burns the wood today.,,,,,,pc[014]
2072,13,I suppose if they builds up there it'll be good for the council too.,,,,,,pc[005]
2073,13,don't be moving the rock there's babies behind them!,,,,,,pc[002]
2074,13,don't be doin' stuff,,,,,,pc[007]
2075,13,Don't be gettin' on with that foolishness,,,,,,pc[023]
2076,13,what do you be talkin' about?,,,,,,pc[032]
2077,13,Well and we'd all be sat around down on the rocks,,,,,,pc[002]
2078,13,There used to be a lot of jannying done,,,,,,pc[012]
2079,13,I have a hip dislocated when I was hit by a car,,,,,,pc[025]
2080,13,"I remember one Christmas, we had a ham boiled",,,,,,pc[012]
2081,13,we have a community stage built over there now,,,,,,munfla[C4549]
2082,13,mother told me stories but I'm after forgettin',,,,,,pc[003]
2083,13,I'm after quittin' a thousand times,,,,,,pc[029]
2084,13,"You don't smoke, do you? – No, I'm off of 'em a year now",,,,,,pc[029]
2085,13,"We're up here eighteen year, ain't we?",,,,,,munfla[C1123]
2086,13,and his older brother was passed away last Christmas,,,,,,munfla[C14667]
2087,13,I think you were gone away,,,,,,pc[033]
2088,13,I have a hip dislocated when I was hit by a car,,,,,,pc[025]
2089,13,"""You're a smarter man!"" he said ""than I is.""",,,,,,halpert1996[#046]
2090,13,the man would say if you would take the thirty-two dollars,,,,,,munfla[C2196]
2091,13,when he come back O'Flaherty give an estimate of the Indians,,,,,,munfla[C2873-4]
2092,13,because the youngsters are froze to death,,,,,,pc[033]
2093,13,well I been aboard on the Newfie Bullet,,,,,,pc[004]
2094,13,"I'm not a-braggin', alright.",,,,,,pc[029]
2095,13,You've a-killed your mother.,,,,,,halpert1996[#101]
2096,13,"""I'm a ol' man"" he said ""a-past mi labour""",,,,,,halpert1996[#101]
2097,13,"And you know what, I does that today.",,,,,,pc[009]
2098,13,the big old trains that they haves now when they're married,,,,,,pc[010]
2099,13,"Oh my, what have been done wit' our land?",,,,,,pc[011]
2100,13,sometimes it don't come back the same,,,,,,pc[020]
2101,13,do you ever hear of anyone who has gotten lost in the woods?,,,,,,pc[008]
2102,13,I remembers one Christmas I got a doll,,,,,,pc[009]
2103,13,"But, mi father never made no spruce beer.",,,,,,pc[010]
2104,13,you don't remember nothin' about it,,,,,,pc[028]
2105,13,Mackerel ain't bad either when they're fresh.,,,,,,pc[027]
2106,13,she called out to 'im and accused him of tryin' to frighten her he said he never did it,,,,,,munfla[C1176]
2107,13,I never knew she taught!,,,,,,pc[002]
2108,13,I know it's amazing innit,,,,,,pc[002]
2109,13,"Spooky, innit?",,,,,,pc[033]
2110,13,"And he's your mother's cousin, is it?",,,,,,pc[003]
2111,13,now you lives over on the fairy side of the cove,,,,,,pc[002]
2112,13,Come on now we finishes this up,,,,,,pc[011]
2113,13,there was no phones down there then,,,,,,pc[004]
2114,13,there's some people come here to look at water,,,,,,pc[006]
2115,13,we was joined together as one,,,,,,munfla[C1375]
2116,13,You wasn't supposed to,,,,,,munfla[C1125]
2117,13,they was drinking rum,,,,,,pc[006]
2118,13,"With (gap 'last name'), which is my relatives also",,,,,,pc[020]
2119,13,bring in the wood what he cut off,,,,,,munfla[C2170]
2120,13,everybody came nearly brought something with 'em,,,,,,pc[010]
2121,13,I think it was (gap 'first name' 'last name') in there died,,,,,,pc[004]
2122,13,that's the only thing I got still stays with me,,,,,,pc[029]
2123,13,you couldn't get in for to get a drink of beer,,,,,,munfla[C1122]
2124,13,it was so much then for to have your supper,,,,,,pc[010]
2125,13,it was an unheard of thing for to start anything Friday,,,,,,munfla[C1125]
2126,13,he had the privilege for turn on the lights,,,,,,munfla[C14663]
2127,13,it was as bad as what it was in Fermeuse,,,,,,munfla[C4549]
2128,13,I have just as much to say in dat paper as what you have,,,,,,munfla[C1374]
2129,13,The houses are a lot bigger than what I'm used to.,,,,,,pc[001]
2130,13,"I don't know what it is, but.",,,,,,pc[017]
2131,13,"They get the water and sewer up there, but.",,,,,,pc[005]
2132,13,"we don't know where we're going, but.",,,,,,pc[007]
2133,13,"I don't know what else she can do, but.",,,,,,pc[021]
2134,13,"You ['re] a Newfoundlander, you're runnin' your own self down",,,,,,munfla[C2200]
2135,13,"we were growin' up, boys and girls, had to, had to work",,,,,,munfla[C14663]
2136,13,"They went to town, they went with potatoes in a, in a sleigh or something",,,,,,pc[010]
2137,13,She was born [at] home.,,,,,,pc[011]
2138,13,I was born [in] St. John's,,,,,,pc[029]
2139,13,taking them [on] tours down [to] the cape on the trail,,,,,,pc[016]
2140,13,but the fish was awful scarce,,,,,,munfla[C1312]
2141,13,that was a real nice man,,,,,,pc[007]
2142,13,"come on now, come quick, I got to go quick then",,,,,,munfla[C14663]
2143,13,We're after being away where 't is neither one of us gone home,,,,,,munfla[C1121]
2144,13,I wonder could they have done it today,,,,,,pc[011]
2145,13,And how long you've been working there?,,,,,,pc[009]
2146,13,But you know anyone who could fix bones?,,,,,,pc[001]
2147,13,They go moose hunting this year?,,,,,,pc[034]
2148,13,"Eh, but I can remember like, as kids growin' up, you'd hear like in, in the night time you'd hear like the kettle boiling or the cup hittin' off the saucer and stuff like that.",,,,,,pc[023]
2149,13,she's like 17,,,,,,pc[030]
2150,21,Uh like um,,,I like it',,um [ʌm] is used in all contexts where referential it can be used,
2151,21,he tell um don' come,,,he/she told him/her not to come',,"he for subject and possessive, um for object",
2152,21,me an' dem/Al (bin deh),,,me and them/Al (were there),,,
2153,21,Uh buy me a book,,,I bought me a book',,,
2154,21,he buba 'his/her brother' vs. she buba 'her/*his brother',,,,,"The neutral, gender-general pronoun is he",
2155,21,"meself, youself, heself/sheself/weself/thehself",,,,,"The regularized base in Gullah is the subjective form, except for the first person singular",
2156,21,We see weself,,,,,,
2157,21,Dem stand by demself,,,,,,
2158,21,Duh [də] imself come to da [də]  meetin',,,It's himself that came to the meeting.',,,
2159,21,He buba,,,his/her brother',,,
2160,21,Deh buba,,,,,"rather ambiguous, as deh corresponds to either they or their in English",
2161,21,Ye buba / you buba,,,,,Ye buba is more common/natural than you buba.,
2162,21,Yall's buba,,,,,Reported more in stereotypical narratives than in actual speech nowadays.,
2163,21,yall,,,,,"Only yall is attested, but see article for attestations of una",
2164,21,ye,,,,,A variant of you in any number,
2165,21,Bin here yes'day,,,[he/she/I] was here yesterday',,,
2166,21,Duh you we talkin to,,,[It] is you we are talking to],,,
2167,21,Da boy dem,,,,,"has an 'associative plural' meaning (as explained in the article), just like Bill an dem bin here 'Bill and company were here'",
2168,21,We buy book and thing,,,we bought books and things',,the interpretation is 'associative plural',
2169,21,We buy five book,,,,,the suffix -s is sometimes attested,
2170,21,kyat don eat raw tato,,,A cat does not eat raw potato',,,
2171,21,Dem boy(s),,,the/those boys',,,
2172,21,Dem boy(s),,,,,,
2173,21,He bin duh yonder,,,he was there',,,
2174,21,Ye buba wife,,,your brother's wife',,,
2175,21,More bigger,,,,,no evidence of this in the superlative,
2176,21,Deh be playin' when I come,,,,,,
2177,21,How you duhz cook hog maw?,,,,,,
2178,21,Uh done eat dat one (already),,,,,,
2179,21,Uh bin deh,,,,,,
2180,21,He bin done gone,,,,,,
2181,21,We ga [gə] come,,,,,,
2182,21,Dem gata [gytə] must be coulda go fast,,,Those alligators must have been able to go/move fast.',,,
2183,21,He duh ye buba,,,he is your brother',,,
2184,21,He duh home,,,he/she is home',,,
2185,21,he run go home,,,,,,
2186,21,He run come home,,,,,,
2187,21,He run come kyah me home,,,he ran to carry/drive me home' or 'he ran and carried/drove me home',,,
2188,21,Uh ain ga [gə] go nowhere,,,I won't go anywhere',,,
2189,21,He ain tall,,,,,,
2190,21,Uh ain sh'um [ʃʌ:m,,,I haven't seen him/her/it',,,
2191,21,You ain fuh go,,,you don't have to go',,,
2192,21,You ain like um?,,,don't you like him/her/it?',,,
2193,21,She don' like um,,,She doesn't like him/her/it',,,
2194,21,You never come,,,"You didn't come', 'you never came'",,,
2195,21,He not here,,,,,less typical than he aint here,
2196,21,"You sh'um, inni?",,,"You saw it, didn't you'",,,
2197,21,"You bin deh, inni?",,,"You were there, weren't you?'",,,
2198,21,"You ain go, inni?",,,"You didn't go, did you?'",,,
2199,21,He cookin,,,he is cooking',,,
2200,21,He very tall,,,,,,
2201,21,He at home/in school,,,,,,
2202,21,da man (weh) he wife die laas week,,,the man whose wife died last week',,,
2203,21,Dat da young man come 'ere laas week,,,That's the young man 'that' came here last week.',,,
2204,21,da man (weh) he wife die laas week,,,the man whose wife died last week',,,
2205,21,T's only ting weh covetin happier,,,It's [the] only thing that coveting is happier than.',,,
2206,21,He tell me say he buba take sick,,,he told me that his brother fell/took sick',,,
2207,21,We tell um fuh (don) come,,,We told him (not) to come',,,
2208,21,We tell um come,,,,,It may also be the omission of fuh here rather than of to. There is a part of Gullah grammar that may be said not to have an infinitive in the first place.,
2209,21,We try come,,,,,It may also be the omission of fuh here rather than of to. There is a part of Gullah grammar that may be said not to have an infinitive in the first place.,
2210,21,We sh'um walk,,,We saw him walk(ing)',,,
2211,21,Real good,,,,,,
2212,21,he come 'ere real quick/fast,,,,,,
2213,21,duh talk he bin duh talk!,,,He was really talking.',,,
2214,21,Duh Sara we duh talk about,,,It's Sarah we are talking about',,,
2215,21,Ain nobody ga worry wid you,,,Nobody will worry with you',,,
2216,22,Me and my friends went to the movie,,,,,,
2217,22,They found them an apartment.,,,,,,
2218,22,I like to be my own self.,,,,,,
2219,22,"Hey y'all two, leave me alone",,,,,in Texas and elsewhere in the South,
2220,22,Ø is washing the hair.,,,,,,
2221,22,five cent,,,,,,
2222,22,this here car,,,,,,
2223,22,You be doing a classwork in class ….,,,,,in Los Angeles,
2224,22,Were you ever in Mexico?,,,meaning 'Have you ever been to Mexico?',,,
2225,22,If he'd be here right now,,,,,,
2226,22,We might could do that,,,,,in Texas and other areas where DMs are common,
2227,22,fixin' to do it,,,,,in Texas and other areas where fixin' to is common,
2228,22,"… she striked me with that, that just blew my mind.",,,,,,
2229,22,The apple that the witch had gave Snow White,,,,,,
2230,22,I drop my colors (left a gang).,,,,,"Note this could be a result of -t,d deletion, which is pervasive.",
2231,22,If he was here now….,,,,,,
2232,22,I don't know nobody over there.,,,,,,
2233,22,I ain't really thinking about getting with J. or any other guy,,,,,,
2234,22,The little kid don't have no shoes of his own.,,,,,,
2235,22,If somebody come up and push me….,,,,,,
2236,22,There's some guys….,,,,,,
2237,22,They were saying that they had a lot of problems at Garner because it was a lot of fights and stuff.,,,,,,
2238,22,"My friend, that's in Dallas.",,,,,,
2239,22,Since my grandmother is the only one Ø has a Nintendo…,,,,,,
2240,22,I know this lady that she used to live here,,,,,rare,
2241,22,She was like a real thin lady.,,,,,,
2242,22,real quick,,,,,,
2243,22,He asked me where did I live.,,,,,,
2244,22,She was like a real thin lady,,,,,,
2245,22,"When people wanna fight me I'm like ""well okay, well then I'll fight you.""",,,,,,
2246,26,After him take out the money,,,,,"to refer to females, codeswitching necessary",
2247,26,Aks im,,,,,"to refer to females, codeswitching necessary",
2248,26,Me and him don't have nothing.,,,,,,
2249,26,Di mango fi me.,,,,,codeswitching,
2250,26,Me car red.,,,,,codeswitching,
2251,26,We break start at two.,,,,,codeswitching,
2252,26,Unu cyar red.,,,,,codeswitching,
2253,26,Him car red.,,,,,codeswitching,
2254,26,Dem car red.,,,,,codeswitching,
2255,26,Unu come.,,,,,codeswitching,
2256,26,Is long time I've been there.,,,,,,
2257,26,The fishermens use the beach too.,,,,,,
2258,26,Dem rape di poor woman dem.,,,,,codeswitching,
2259,26,Yeah Rock Hall and them,,,,,,
2260,26,An attempt to turn the Caribbean into a destination for toxic wastes.,,,,,,
2261,26,Soon we will no longer have any overburdened taxpayer,,,,,,
2262,26,You were speaking of some of the contribution that Oliver Jones has made,,,,,,
2263,26,The manual work which entails driving all the way up to the rural area…,,,,,,
2264,26,In light of the economic strain some operators find it difficult to pay.,,,,,,
2265,26,Another victim was admitted to hospital in serious condition.,,,,,,
2266,26,Hill had initially been indicted with the Canute and the Michelle Saddler and their three companies.,,,,,,
2267,26,The Jamaican society is very different today.,,,,,"with nouns like society or university, this feature could be rated A",
2268,26,You have to take an action.,,,,,,
2269,26,Wan dog bite me.,,,,,codeswitching,
2270,26,Snipe is writing this book on the history of San Andres,,,,,,
2271,26,Dem high heel shoes that you get from England,,,,,,
2272,26,This here is the building.,,,,,,
2273,26,If the person name was John Brown,,,,,,
2274,26,"Not only were these languages existing apart from each other, but there were instances where they merged.",,,,,,
2275,26,We are said to be managing to recruit many more trainee nurses.,,,,,,
2276,26,Whatever information he has was passed on to the government since September last year.,,,,,,
2277,26,The culture of the region has been unique in combining British and Western influences with African and Asian lifestyles.,,,,,,
2278,26,I am back in Jamaica and I am at work since last week Monday,,,,,,
2279,26,Him done eat.,,,,,codeswitching,
2280,26,Him ben walk.,,,,,codeswitching,
2281,26,"The autopsy performed on Mae's torso shortly after it was found, revealed that her body was cut into pieces by a power machine saw.",,,,,,
2282,26,Wah yuh a go do wi dat?,,,,,codeswitching,
2283,26,You waan go.,,,,,codeswitching,
2284,26,"If this would be the case, some advantages could be derived for both the country and the students involved.",,,,,,
2285,26,And he useta live in Sterling,,,,,,
2286,26,What must I do?,,,,,in the sense of 'should',
2287,26,"Yesterday, we work all day.",,,,,,
2288,26,He gone to town.,,,,,,
2289,26,When I first started this they terrify the hell out of me.,,,,,,
2290,26,I'd assimilate well if I was there you know.,,,,,,
2291,26,Mummy did haffi carry her go hairdresser,,,,,codeswitching,
2292,26,Him say him was guwane come look for mi dis morning.,,,,,codeswitching,
2293,26,Me and him don't have nothing.,,,,,codeswitching,
2294,26,Him don't have to be cute.,,,,,,
2295,26,Me nah tell nuh lie.,,,,,codeswitching,
2296,26,The court make a ruling.,,,,,,
2297,26,There's about twenty parents.,,,,,,
2298,26,We talking about serving a wide area.,,,,,,
2299,26,What you gonna do?,,,,,,
2300,26,It the Yallahs River.,,,,,,
2301,26,We all very fond of what I call the verandah dialogue.,,,,,,
2302,26,Mary in the garden.,,,,,,
2303,26,What you been up to?,,,,,,
2304,26,Is long time I been here.,,,,,,
2305,26,… a model agreement what they referred to as a draft Shiprider agreement,,,,,,
2306,26,This morning there were two hundred workers at Jamintel took strike action.,,,,,,
2307,26,She figure seh dat one day tings will work out.,,,,,codeswitching,
2308,26,You mean yuh madda allow you fi bring over bwoyfrenz?,,,,,codeswitching,
2309,26,I want to go study.,,,,,,
2310,26,It depend what you are wearing.,,,,,,
2311,26,You're absolute correct.,,,,,,
2312,26,It was discussed open on another programme this morning.,,,,,,
2313,26,For the Copyright Bill to have contributions from only five people is not good enough.,,,,,,
2314,26,Is long time I been here,,,,,,
2315,26,A-wen Boti lef ya?,,,,,codeswitching,
2316,26,The gunmen asked him where was the money made from the sale of Irish potatoes.,,,,,,
2317,26,So where they got this information?,,,,,,
2318,26,Your parents have farm?,,,,,,
2319,26,Some people tell me some name and I'm like where's that,,,,,,
2320,27,The one shirt I have ratta cut ahm,,,"The one shirt I have, rats ate [a hole in] it'",,,
2321,27,Wai yu a go liiv dI tInG tu chaans?,,,Why are you leaving it to chance?',,,
2322,27,wen im kom insted a shi faas wid im,,,"When she came, instead of her meddling with him'",,,
2323,27,Mama mek me sleep with him,,,Mama let me sleep with her',,,
2324,27,Mi an dis guy in di same class,,,Me and this guy are in the same class',,,
2325,27,meself an mi pickney,,,my child and I',,,
2326,27,turn im back fi tek im long run,,,turned his back to take a long run',,,
2327,27,"rub ole wuman back, im mek you…",,,"rub an old woman's back, she'll let you…'",,,
2328,27,di leaders demself enjoy di status,,,the leaders themselves enjoyed the status',,,
2329,27,meself an mi pickney,,,my child and I',,,
2330,27,di leaders demself enjoy di status',,,the leaders themselves enjoyed the status',,,
2331,27,im jos a ponish im uona sef,,,,,,
2332,27,a fi-mi uona ting dat,,,,,,
2333,27,Den no fi-me work me put yuh inna?,,,Then wasn't it my job I got for you?,,,
2334,27,dem did lock off fi-we own again,,,they had shut off ours again',,,
2335,27,she open she eye an look,,,she opened her eye and looked',,,
2336,27,Mek me see yuh paper,,,Let me see your paper',,,
2337,27,bikaaz a fi-unu kanviinyens,,,Because it's for your [pl] convenience',,,
2338,27,Black bud lef' fe 'im ticks,,,Blackbird leaves his own ticks',,,
2339,27,plenty a fi-dem bananas get reject,,,plenty a fi-dem bananas get reject,,,
